temps,interieur_recipient,interieur_serre,ambiance,contre_recipient
20715,45.8737297,40.1506004,30.3935261,47.1684723
20716,45.877552,40.1533394,30.3594913,47.1641312
20717,45.8865776,40.1561317,30.3330708,47.1701508
20718,45.881321,40.1630707,30.3190651,47.1699562
20719,45.8771667,40.1738243,30.3202095,47.1609421
20720,45.8790131,40.1650047,30.2992287,47.164566
20721,45.8893433,40.1693459,30.3097572,47.1728973
20722,45.8846931,40.181427,30.306242,47.1809235
20723,45.8849983,40.1707001,30.27491,47.1688843
20724,45.8961983,40.1649513,30.2775059,47.1789703
20725,45.8809509,40.1749306,30.2657604,47.1715508
20726,45.8865395,40.1811256,30.2735996,47.1804848
20727,45.9029655,40.1766167,30.2869358,47.1859818
20728,45.8933067,40.1849403,30.2910366,47.183342
20729,45.8918228,40.1953888,30.2899208,47.1835899
20730,45.8948479,40.2029381,30.2660656,47.1855965
20731,45.8908043,40.2008362,30.2608204,47.1829567
20732,45.89851,40.1890602,30.2618542,47.1826553
20733,45.8923988,40.1885071,30.1797104,47.1820221
20734,45.8984795,40.1938972,30.0904465,47.1834259
20735,45.8961678,40.1957474,30.0670891,47.1889763
20736,45.8838959,40.1920433,30.044178,47.1816635
20737,45.8930855,40.2119522,30.0516052,47.1912842
20738,45.8950386,40.1993446,30.0726185,47.1949615
20739,45.8999825,40.2071228,30.0583324,47.1992531
20740,45.913414,40.2197037,30.0184803,47.1976013
20741,45.9124756,40.2143135,29.9757824,47.196888
20742,45.8975067,40.2183762,29.9813366,47.1864128
20743,45.9091454,40.2206154,29.9640064,47.2050247
20744,45.9178162,40.2151985,29.9767036,47.2023315
20745,45.8969002,40.2189026,29.9815865,47.1929855
20746,45.9052658,40.2252884,29.9870853,47.2026596
20747,45.916851,40.2080383,29.9963512,47.2006264
20748,45.9150925,40.229187,30.0320721,47.2012291
20749,45.9151993,40.2208099,30.0639973,47.2034035
20750,45.9178963,40.2286606,30.050993,47.2058487
20751,45.9090652,40.2156944,30.0319328,47.2074432
20752,45.9147606,40.2228279,30.0147972,47.2065086
20753,45.9218597,40.2272797,30.004221,47.2070847
20754,45.9132462,40.230732,30.0202122,47.2113495
20755,45.9287109,40.233223,30.0290279,47.1938095
20756,45.9114876,40.222908,30.0304527,47.2173882
20757,45.913063,40.2280998,30.0210285,47.2108994
20758,45.9239616,40.2423363,30.0152512,47.2194214
20759,45.9201889,40.238575,29.9772129,47.2266235
20760,45.9267654,40.2356453,29.9534626,47.2233238
20761,45.924427,40.2491074,29.9099522,47.2265396
20762,45.9121819,40.2493858,29.931303,47.2183495
20763,45.91642,40.2429695,29.9316368,47.2224159
20764,45.9293823,40.254055,29.9415455,47.2265663
20765,45.9256401,40.2576218,29.905653,47.2282982
20766,45.9237938,40.2554932,29.9192181,47.220932
20767,45.9232445,40.2543068,29.9415188,47.2191467
20768,45.9212074,40.258728,29.9364662,47.2364349
20769,45.9186478,40.2578163,29.8131008,47.2353363
20770,45.9329567,40.2591972,29.8127937,47.2305832
20771,45.941021,40.2722206,29.8556385,47.2408638
20772,45.9242897,40.2751236,29.8760414,47.2483101
20773,45.9250603,40.2752037,29.8902206,47.2266235
20774,45.9324913,40.2694817,29.8947983,47.2592773
20775,45.9383469,40.2867775,29.928381,47.2654114
20776,45.9339714,40.2789268,29.9544754,47.2546616
20777,45.9514732,40.288269,29.9197273,47.2519951
20778,45.9462738,40.2847061,29.8836689,47.262989
20779,45.9504547,40.288105,29.829855,47.2540283
20780,45.9399147,40.2853966,29.782795,47.2569962
20781,45.9471512,40.2872467,29.748991,47.2707977
20782,45.9469604,40.2977257,29.7755928,47.2642822
20783,45.9538689,40.2888527,29.7752857,47.271183
20784,45.961544,40.2838478,29.8195839,47.2749214
20785,45.9574165,40.2905655,29.8278179,47.2649689
20786,45.9514198,40.292942,29.8225708,47.2622757
20787,45.955822,40.3038902,29.8108177,47.2859993
20788,45.9468498,40.2937164,29.7879868,47.2784958
20789,45.9407959,40.2897644,29.7696476,47.2710991
20790,45.9512787,40.2831573,29.7679443,47.2525139
20791,45.9364738,40.2834625,29.7717171,47.2514153
20792,45.962532,40.2964249,29.7487717,47.2797508
20793,45.997715,40.2892113,29.7470531,47.2744713
20794,45.9699783,40.2800331,29.7558174,47.2592697
20795,45.9645309,40.3127899,29.7557354,47.2337341
20796,45.9516792,40.3132057,29.7782879,47.2209778
20797,45.9353371,40.3183174,29.753334,47.2240868
20798,45.9263649,40.3226585,29.7433414,47.2214737
20799,45.9232025,40.3347931,29.7603683,47.2244987
20800,45.924633,40.3326111,29.781023,47.2363739
20801,45.916378,40.3441086,29.8270512,47.1858749
20802,45.9364929,40.3027,29.8639793,47.13694
20803,45.9619179,40.2609825,29.9006538,47.0672455
20804,45.9681892,40.2352486,29.938694,47.0229836
20805,45.9705009,40.2014084,29.9816456,46.9637871
20806,45.970005,40.1547127,30.0175629,46.9256248
20807,45.9717941,40.1303291,30.0240097,46.9053307
20808,45.9748192,40.1303825,30.0348358,46.8936729
20809,45.9603195,40.1362991,30.0549049,46.8809395
20810,45.9703064,40.1615143,29.9615536,46.8684464
20811,45.9834938,40.1706848,29.8761806,46.8554688
20812,45.9810181,40.1673393,29.8714924,46.84161
20813,45.9755974,40.1498108,29.898035,46.8180962
20814,45.9702873,40.1512222,29.9249115,46.8005524
20815,46.0056419,40.117878,29.8711567,46.7417603
20816,46.0061111,40.0899239,29.8735275,46.7274055
20817,46.0063591,40.0517159,29.8860893,46.6843948
20818,46.0142288,40.0309486,29.909338,46.6596184
20819,46.0015717,40.0118408,29.8767376,46.6304359
20820,46.0107613,39.9968834,29.898201,46.6139374
20821,46.0106773,39.9727974,29.8596287,46.5815125
20822,46.0045967,39.9464188,29.8388901,46.572876
20823,46.0077057,39.9340858,29.8753433,46.5249901
20824,46.0071564,39.9137039,29.8643456,46.5085144
20825,45.9996986,39.9013977,29.8810368,46.5080757
20826,45.9966202,39.906765,29.8994026,46.5010338
20827,45.9999466,39.9010124,29.8874264,46.5076904
20828,45.9897385,39.9159164,29.914917,46.5086288
20829,45.9685822,39.9362183,29.9202518,46.5133324
20830,45.9659424,39.9282532,29.8633137,46.5098953
20831,45.9499817,39.9431839,29.8541584,46.5083008
20832,45.9504509,39.9452057,29.8878479,46.507061
20833,45.9500656,39.9430733,29.8945179,46.4977112
20834,45.9613762,39.9489365,29.9102039,46.5048599
20835,45.9477272,39.9485207,29.969511,46.4979286
20836,45.9278603,39.9546623,29.9741154,46.4849739
20837,45.9443703,39.9476929,29.9614716,46.4868469
20838,45.9603844,39.9549103,29.978775,46.4882469
20839,45.9517441,39.9550209,29.9553318,46.4879723
20840,45.9644279,39.9601364,29.9715481,46.4851952
20841,45.9700127,39.9476662,29.9842472,46.4718285
20842,45.9572182,39.9535255,29.9909725,46.4793663
20843,45.9449768,39.9516449,30.0018005,46.4743843
20844,45.9698219,39.9552155,30.0051212,46.4780731
20845,45.9539452,39.948246,30.015419,46.4921265
20846,45.9639626,39.9388733,30.0303211,46.4798775
20847,45.950058,39.9379387,30.0227318,46.4972343
20848,45.9340134,39.9413681,30.0355968,46.5064201
20849,45.9473038,39.949913,30.0542927,46.498497
20850,45.9448853,39.9549751,30.0891209,46.5075188
20851,45.936985,39.9585419,30.1378689,46.5025978
20852,45.9360771,39.944519,30.1652145,46.5063362
20853,45.9342346,39.9526215,30.1392651,46.5165405
20854,45.9299965,39.9554977,30.095623,46.5222893
20855,45.940094,39.9484215,29.8775501,46.5252609
20856,45.9427643,39.9333496,29.7461109,46.525425
20857,45.9408646,39.9525414,29.616663,46.5273514
20858,45.936821,39.9478111,29.5830784,46.5202827
20859,45.9307671,39.9382172,29.5112152,46.5268288
20860,45.9384995,39.946125,29.5029221,46.538105
20861,45.9302711,39.9413948,29.5071087,46.5425873
20862,45.9283752,39.937912,29.5130558,46.5430298
20863,45.9405899,39.9371071,29.5345516,46.5445976
20864,45.9521751,39.947506,29.547226,46.5485954
20865,45.9328156,39.9327698,29.5936203,46.5408096
20866,45.9324036,39.9343185,29.6206436,46.54282
20867,45.9605522,39.9235611,29.6370602,46.5425987
20868,45.9529572,39.9112549,29.6147537,46.5435333
20869,45.9502068,39.9154053,29.6017456,46.5260696
20870,45.9473457,39.8955765,29.5210304,46.5295334
20871,45.9518013,39.8667603,29.4649086,46.4999123
20872,45.9609108,39.855423,29.4843426,46.4859962
20873,45.9719429,39.8248062,29.4410076,46.4807129
20874,45.9677086,39.8389969,29.456728,46.4877815
20875,45.9853439,39.8771591,29.5111752,46.530056
20876,45.9697723,39.8991165,29.5737705,46.5413628
20877,45.9734039,39.9277649,29.5897961,46.5630074
20878,45.9795647,39.9495277,29.5793533,46.5871277
20879,45.9790726,39.9677238,29.5971661,46.6156731
20880,45.9820442,39.9886818,29.6024151,46.6509895
20881,45.9872169,40.0066833,29.609417,46.7007103
20882,45.9836693,40.0214767,29.6250515,46.7277451
20883,45.9751968,40.0445938,29.6424465,46.7735596
20884,45.9741516,40.0536652,29.6726799,46.794651
20885,45.9788017,40.078022,29.698864,46.8357887
20886,45.9843597,40.0770264,29.705759,46.8653755
20887,45.9736557,40.0982056,29.6830368,46.8993073
20888,45.9992981,40.1098747,29.6763649,46.9120102
20889,45.9815254,40.11026,29.6480579,46.9353256
20890,45.9845505,40.1141319,29.6511288,46.9492378
20891,45.9776726,40.1360855,29.6304703,46.9783554
20892,45.9780579,40.1450424,29.632452,46.9947166
20893,45.9910164,40.1540833,29.6306381,47.0204239
20894,45.9950638,40.1550522,29.6321449,47.0359573
20895,45.9963264,40.1724968,29.6647511,47.0674362
20896,46.0219154,40.1935081,29.7741241,47.0770607
20897,46.0330887,40.1880341,29.7659149,47.0991898
20898,46.0442047,40.2062798,29.7914295,47.1146431
20899,46.0431023,40.2132187,29.7951107,47.1385345
20900,46.0360031,40.2226181,29.803484,47.1463737
20901,46.0386047,40.2127151,29.7325001,47.1529999
20902,46.03899,40.223938,29.7236786,47.165699
20903,46.0377769,40.2246284,29.7144394,47.1646004
20904,46.0368156,40.2291641,29.7342873,47.1812057
20905,46.0384674,40.2375679,29.7714119,47.1798019
20906,46.0438881,40.2479897,29.777441,47.2011375
20907,46.0342293,40.2430954,29.7820759,47.2172165
20908,46.0222321,40.2537956,29.7928505,47.2301636
20909,46.0443535,40.2665405,29.7758503,47.2359924
20910,46.0323601,40.2595177,29.7565346,47.2332726
20911,46.0282326,40.2641907,29.788969,47.258728
20912,46.025425,40.259243,29.8143711,47.2566109
20913,46.0212135,40.2831001,29.8548717,47.2768135
20914,46.0226746,40.277626,29.8899822,47.2917404
20915,46.0270767,40.2783699,29.8846226,47.297596
20916,46.0378342,40.2941284,29.8508797,47.2999878
20917,46.0360184,40.2915573,29.8282948,47.3276978
20918,46.0411377,40.2964783,29.7357903,47.3224678
20919,46.0357475,40.2951164,29.6686001,47.3400879
20920,46.026722,40.2962761,29.6574631,47.3422585
20921,46.0371208,40.3045998,29.6777306,47.3498459
20922,46.0307922,40.28862,29.6650848,47.3439903
20923,46.0340118,40.3085518,29.6210308,47.3511658
20924,46.0255127,40.2993736,29.5627098,47.3645248
20925,46.0284004,40.2960281,29.5361862,47.3696899
20926,46.0400124,40.3110962,29.4725266,47.3664742
20927,46.0315361,40.3073616,29.4275723,47.3740616
20928,46.0277939,40.3008118,29.4148941,47.3736496
20929,46.034729,40.3064766,29.3956566,47.373291
20930,46.0306549,40.3122826,29.3807449,47.3743629
20931,46.0338211,40.303688,29.3718929,47.3899765
20932,46.0385513,40.3118134,29.346035,47.3906364
20933,46.0418549,40.3218498,29.3357582,47.3824425
20934,46.0359955,40.319416,29.3562832,47.3881645
20935,46.0333252,40.3228722,29.3533745,47.3768387
20936,46.0366287,40.3173409,29.3332691,47.36866
20937,46.0413742,40.3106308,29.3227081,47.3739662
20938,46.0408783,40.315937,29.3282108,47.3836975
20939,46.0299301,40.3057365,29.3526726,47.3678894
20940,46.0398064,40.2990761,29.3904533,47.3672867
20941,46.0509491,40.2939339,29.4675198,47.3764114
20942,46.0361748,40.2971115,29.4961948,47.3684959
20943,46.0324326,40.2969742,29.5478191,47.3728371
20944,46.0473747,40.3028908,29.5510864,47.3803711
20945,46.0514717,40.2932129,29.5137577,47.3838615
20946,46.0425873,40.2885971,29.4799442,47.378334
20947,46.051033,40.2895355,29.4721279,47.3785553
20948,46.0398064,40.2898407,29.4762306,47.3687973
20949,46.040741,40.2971382,29.4791622,47.3709679
20950,46.0519676,40.3018112,29.4624386,47.3854256
20951,46.0592308,40.3052368,29.4857235,47.3889732
20952,46.0451736,40.297554,29.4933205,47.3874054
20953,46.0614891,40.3034401,29.536623,47.3821831
20954,46.0502357,40.2879333,29.5194798,47.3757515
20955,46.04039,40.3033791,29.4995022,47.3791084
20956,46.0447121,40.2858238,29.5061207,47.3732529
20957,46.0368156,40.2849121,29.5050316,47.3815269
20958,46.0411339,40.2946167,29.5137424,47.3640442
20959,46.0404205,40.2867661,29.5740757,47.3717384
20960,46.0428963,40.2896118,29.5797997,47.3783112
20961,46.0464439,40.2924881,29.5450974,47.3684158
20962,46.0377235,40.2942009,29.5762272,47.3832855
20963,46.0443802,40.2922096,29.5778732,47.3743248
20964,46.0425377,40.2917404,29.529211,47.3744354
20965,46.0385742,40.2929001,29.5256081,47.3825684
20966,46.0431442,40.2937584,29.492075,47.3818283
20967,46.0451241,40.2890587,29.4477367,47.3747368
20968,46.040226,40.2857704,29.4334126,47.3727303
20969,46.0468864,40.2882843,29.4454174,47.3882332
20970,46.0379715,40.3017197,29.4335251,47.3730049
20971,46.0425911,40.3013039,29.3744926,47.3791084
20972,46.0321655,40.3076897,29.2460613,47.359745
20973,46.0362968,40.293766,29.1480713,47.3623543
20974,46.0261154,40.2970009,29.088747,47.3564453
20975,46.0280952,40.3063164,29.0551167,47.3648033
20976,46.0286484,40.309494,29.0585518,47.3672218
20977,46.0259781,40.2962532,29.0634975,47.3637009
20978,46.0249863,40.311512,29.0753384,47.3733788
20979,46.0257301,40.3092194,29.1155605,47.3719482
20980,46.0298309,40.3186455,29.0833282,47.3851128
20981,46.0234718,40.3187828,29.1180744,47.3827782
20982,46.0243835,40.3102684,29.1092758,47.386158
20983,46.0309868,40.3107681,29.1019306,47.373764
20984,46.024437,40.3196144,29.0937462,47.3767319
20985,46.0359917,40.3162422,29.1206722,47.3675766
20986,46.0225639,40.3259163,29.1337166,47.3696404
20987,46.0276566,40.3183708,29.1349449,47.3795624
20988,46.0253716,40.3282661,29.1308937,47.3763733
20989,46.0381393,40.3138924,29.1268177,47.3795891
20990,46.024353,40.3249741,29.1374588,47.3556442
20991,46.0193787,40.3153305,29.114748,47.3580055
20992,46.0245209,40.3214645,29.1451931,47.3679314
20993,46.020752,40.3150253,29.1580391,47.3623772
20994,46.0304108,40.3194466,29.1855793,47.3689194
20995,46.0214119,40.3149681,29.2183113,47.3555603
20996,46.0274391,40.3219643,29.258667,47.3566055
20997,46.0177269,40.3202782,29.3054714,47.3598747
20998,46.0258713,40.3232346,29.3478889,47.3618011
20999,46.0167084,40.3170967,29.3976231,47.3678741
21000,46.024826,40.3397942,29.4521275,47.3572083
21001,46.0299416,40.3376389,29.5809803,47.3708725
21002,46.0349236,40.3441887,29.6236954,47.3731232
21003,46.0372887,40.3392143,29.6458893,47.3802986
21004,46.0377846,40.3387146,29.6703167,47.3775787
21005,46.0435638,40.3334084,29.7013035,47.3918991
21006,46.0435066,40.3376389,29.7186108,47.3906898
21007,46.0538254,40.3467026,29.7576313,47.3896446
21008,46.0469475,40.3360329,29.7761669,47.3745995
21009,46.0468102,40.3390083,29.795845,47.3925514
21010,46.0534401,40.3502579,29.8063126,47.3871346
21011,46.0582008,40.342659,29.8144913,47.3813095
21012,46.0530548,40.3549576,29.8353691,47.3825188
21013,46.0489273,40.35952,29.8587036,47.3911209
21014,46.0559998,40.3479919,29.8636436,47.3856773
21015,46.0556145,40.3549309,29.8897972,47.3818016
21016,46.0568237,40.3654366,29.8994541,47.3871613
21017,46.0501938,40.3696098,29.9290657,47.3793564
21018,46.0607872,40.3668442,29.9387493,47.3877144
21019,46.0590248,40.3731766,29.9701195,47.3954353
21020,46.0649681,40.3840675,29.9779625,47.3923836
21021,46.0585022,40.3832092,30.0463905,47.3862572
21022,46.0651894,40.3895111,30.0661488,47.3831215
21023,46.0678596,40.3870506,30.0962582,47.3851013
21024,46.0717926,40.3924141,30.1183872,47.3893051
21025,46.073391,40.40662,30.2056961,47.3883171
21026,46.0704994,40.3968353,30.2501144,47.3814507
21027,46.0635185,40.3961601,30.3016987,47.3919487
21028,46.0772743,40.4059715,30.3128567,47.3930779
21029,46.0695152,40.4108925,30.2832565,47.3831253
21030,46.067894,40.4125214,30.2782898,47.3943672
21031,46.0713577,40.4214516,30.2777042,47.3871956
21032,46.0687714,40.4134636,30.2749977,47.3912354
21033,46.0650597,40.4282799,30.2560253,47.392334
21034,46.0763664,40.4145393,30.2534866,47.3903008
21035,46.0754051,40.430294,30.2500267,47.3938751
21036,46.0708656,40.4325638,30.2449226,47.400856
21037,46.0721588,40.4411049,30.2268677,47.3907394
21038,46.0706444,40.4313202,30.1818905,47.3942871
21039,46.0852547,40.4405212,30.161438,47.3961258
21040,46.0700951,40.4368477,30.1157589,47.3969803
21041,46.0727348,40.4479599,30.1040382,47.4025307
21042,46.0869598,40.4571915,30.0782547,47.4084129
21043,46.0927658,40.4573555,30.0630169,47.4040146
21044,46.0900154,40.46595,30.0797596,47.4123611
21045,46.0805702,40.4654121,30.10116,47.4074669
21046,46.0806541,40.4644432,30.1417904,47.4028244
21047,46.087616,40.4678688,30.1858215,47.4045563
21048,46.0692902,40.4611816,30.2314682,47.4164009
21049,46.0786438,40.4576454,30.2305202,47.4225311
21050,46.0890999,40.4697762,30.2576408,47.4260216
21051,46.0800476,40.4795341,30.2665691,47.4224205
21052,46.0877533,40.475914,30.2947483,47.4312172
21053,46.0846443,40.4749184,30.2779236,47.4312706
21054,46.0867081,40.4839287,30.2696381,47.430336
21055,46.089817,40.489624,30.2570267,47.4445724
21056,46.0877533,40.4920845,30.250164,47.4306107
21057,46.0860481,40.485199,30.2130814,47.4388275
21058,46.0868988,40.4794502,30.192852,47.4495773
21059,46.0864868,40.4988823,30.1822491,47.455101
21060,46.0755653,40.4942398,30.1845932,47.4548836
21061,46.0838165,40.494873,30.1790657,47.4562836
21062,46.084343,40.4999046,30.2033405,47.4485054
21063,46.087944,40.510807,30.2105789,47.4497986
21064,46.0793877,40.5053902,30.2074261,47.4635963
21065,46.0935287,40.5034828,30.2440891,47.454277
21066,46.0932808,40.5143471,30.2535744,47.4608192
21067,46.0819435,40.5204544,30.2497807,47.4585114
21068,46.0916023,40.5189056,30.2664375,47.4593887
21069,46.0908318,40.5121078,30.2446175,47.4618645
21070,46.097187,40.5254288,30.2041893,47.4583168
21071,46.0775146,40.5201492,30.1680546,47.4593353
21072,46.0774879,40.5392761,30.1566715,47.4631004
21073,46.0849724,40.5325317,30.1492481,47.4648323
21074,46.0744896,40.5362091,30.1297722,47.4502106
21075,46.0867043,40.536705,30.1564751,47.4449043
21076,46.0843925,40.5389442,30.1275959,47.4572716
21077,46.0858498,40.5450516,30.1155128,47.4448776
21078,46.0742683,40.5457726,30.1275959,47.4473267
21079,46.0842285,40.5496941,30.1590099,47.4492226
21080,46.0838699,40.5346298,30.1732121,47.4524727
21081,46.0775452,40.5570068,30.2087555,47.4472237
21082,46.0786209,40.5582237,30.2190495,47.4473076
21083,46.0911942,40.5681992,30.2490444,47.4581375
21084,46.0749588,40.5742798,30.2625484,47.4445572
21085,46.0867081,40.5684509,30.310955,47.4454651
21086,46.0802155,40.5782318,30.3661098,47.4462891
21087,46.0820847,40.5778198,30.4222393,47.4443092
21088,46.0719337,40.578537,30.4427433,47.4481583
21089,46.0648613,40.5754433,30.4557152,47.4434853
21090,46.0719872,40.5806389,30.461071,47.4408493
21091,46.0764732,40.5840378,30.4677944,47.4482689
21092,46.0660172,40.5909729,30.4762726,47.4432678
21093,46.063736,40.5841484,30.4792309,47.4433212
21094,46.0696793,40.5958099,30.4936237,47.4427986
21095,46.0689354,40.6016159,30.5008755,47.4366989
21096,46.0729256,40.6011429,30.5216026,47.4440079
21097,46.0766945,40.6033554,30.5224667,47.4449692
21098,46.0803795,40.5995407,30.5369701,47.4506645
21099,46.0848503,40.6204834,30.565979,47.451355
21100,46.0748901,40.6207008,30.5812912,47.4463234
21101,46.0832253,40.62286,30.5876789,47.4507217
21102,46.0769272,40.622776,30.6224861,47.4503899
21103,46.070076,40.6330299,30.6263084,47.4405518
21104,46.0841904,40.6319504,30.6205902,47.4542656
21105,46.0685081,40.6352654,30.6444378,47.4524536
21106,46.0698547,40.636982,30.652441,47.4507217
21107,46.0724144,40.645546,30.6647129,47.4540482
21108,46.0714798,40.6586189,30.6638489,47.4574547
21109,46.0805855,40.6550827,30.6657734,47.4449234
21110,46.0715065,40.6607208,30.7151928,47.4562988
21111,46.0725517,40.6658859,30.7304764,47.4420624
21112,46.0736542,40.6706696,30.7536221,47.4497871
21113,46.0852623,40.6781311,30.6791592,47.4515457
21114,46.0700493,40.6737633,30.5830746,47.4510231
21115,46.0786324,40.696949,30.4734249,47.4506378
21116,46.0813293,40.684597,30.4448318,47.4615707
21117,46.091713,40.7007561,30.4272404,47.4582176
21118,46.0788651,40.7057838,30.4153843,47.4606934
21119,46.0878067,40.7028008,30.4056206,47.4566536
21120,46.0842018,40.7121124,30.4169483,47.4436531
21121,46.0876122,40.7175026,30.416584,47.4633598
21122,46.0892906,40.724411,30.4393482,47.4504128
21123,46.0955391,40.713192,30.4044228,47.4642105
21124,46.0946007,40.7229729,30.4005432,47.4647865
21125,46.0988922,40.7302971,30.4175892,47.4522285
21126,46.0815887,40.7357407,30.3721161,47.4535179
21127,46.0761948,40.7373428,30.3556576,47.4538498
21128,46.0780945,40.7294121,30.3511105,47.4531059
21129,46.0802116,40.7304344,30.2748604,47.4543991
21130,46.0834312,40.7322311,30.1162643,47.4540405
21131,46.0795784,40.7446938,29.9913273,47.4586029
21132,46.0804329,40.7208748,29.9044189,47.4616013
21133,46.0821114,40.7299385,29.7989388,47.4659424
21134,46.0859642,40.7205696,29.7438641,47.4669762
21135,46.0939445,40.7268791,29.7515507,47.4542236
21136,46.0954857,40.7199974,29.6982899,47.4671936
21137,46.0985413,40.7321281,29.5823498,47.4539185
21138,46.1002464,40.7190323,29.5316753,47.4691467
21139,46.0979347,40.7090569,29.4901848,47.4615326
21140,46.1013718,40.7245598,29.467207,47.4548531
21141,46.0966682,40.706955,29.4831772,47.4618645
21142,46.098156,40.7178726,29.4599171,47.4700546
21143,46.1012344,40.7091942,29.448946,47.4601059
21144,46.1023903,40.7079506,29.4587173,47.4721985
21145,46.0864601,40.7261887,29.4546127,47.4715118
21146,46.1070404,40.717762,29.5077477,47.4731598
21147,46.0997238,40.7277069,29.5220699,47.4748917
21148,46.1066818,40.7247505,29.5423412,47.4830551
21149,46.1106987,40.7206345,29.5668831,47.4789848
21150,46.0969734,40.7138634,29.5574455,47.4832191
21151,46.107563,40.7183418,29.551527,47.4892387
21152,46.1217346,40.7101059,29.5365353,47.4769859
21153,46.1099129,40.7183456,29.5450611,47.4744301
21154,46.1191025,40.729454,29.5469303,47.4753647
21155,46.1170921,40.7281303,29.5472088,47.4839096
21156,46.1276588,40.7174072,29.5355396,47.4836082
21157,46.1084824,40.7279358,29.5781441,47.4758034
21158,46.1228714,40.7282944,29.5825558,47.4816017
21159,46.119072,40.7156677,29.6781712,47.4817123
21160,46.1186867,40.7216644,29.6602497,47.4747314
21161,46.127491,40.7231255,29.6242924,47.4821243
21162,46.1373711,40.7045555,29.6136284,47.4787979
21163,46.1279335,40.7068787,29.6123161,47.4817963
21164,46.1313171,40.7126274,29.6008129,47.4843254
21165,46.1239967,40.7086754,29.6089668,47.4802017
21166,46.1323891,40.696682,29.6033268,47.4876747
21167,46.1356621,40.6965141,29.5875816,47.4844322
21168,46.1221275,40.6977577,29.5806561,47.4772339
21169,46.1364365,40.6894951,29.5329418,47.49683
21170,46.1291733,40.683609,29.524622,47.4814186
21171,46.1423607,40.6799927,29.5318966,47.4919167
21172,46.1265144,40.6862373,29.5402164,47.4887009
21173,46.1346321,40.6843567,29.5572472,47.4797668
21174,46.1305313,40.6885567,29.5789967,47.4769363
21175,46.1419754,40.691185,29.6030617,47.4859505
21176,46.1350441,40.6922073,29.5845509,47.486969
21177,46.1411247,40.6970711,29.579834,47.4758911
21178,46.1346855,40.6913223,29.590414,47.4841919
21179,46.1351547,40.6988678,29.5958595,47.4767456
21180,46.1428299,40.6995277,29.6003799,47.4789696
21181,46.1409874,40.7112198,29.4558392,47.4751778
21182,46.140049,40.7056656,29.4137039,47.4847984
21183,46.1343842,40.7068253,29.3516293,47.4871902
21184,46.151001,40.7043381,29.3443413,47.4858971
21185,46.139225,40.708374,29.295805,47.4782295
21186,46.1401596,40.7088432,29.2422142,47.49263
21187,46.1378212,40.72089,29.2900295,47.4811668
21188,46.151165,40.7236557,29.3056126,47.4687004
21189,46.1482468,40.7003059,29.3320904,47.4707069
21190,46.1438446,40.7056389,29.3387089,47.4815102
21191,46.1421127,40.7071304,29.2887211,47.4715576
21192,46.1391106,40.7089539,29.2656555,47.4737015
21193,46.1349297,40.7121887,29.2935257,47.4679298
21194,46.1428261,40.7089005,29.3309174,47.4754601
21195,46.1494026,40.7111092,29.3518047,47.461525
21196,46.1507225,40.7150345,29.3866825,47.474556
21197,46.1453018,40.7211685,29.4078217,47.4767799
21198,46.1435699,40.7279396,29.4193535,47.4744186
21199,46.1468964,40.7274971,29.3938599,47.4740067
21200,46.1467896,40.7323074,29.3892231,47.4714203
21201,46.1476135,40.7327766,29.3929386,47.4832687
21202,46.1499786,40.7436066,29.3663826,47.4770546
21203,46.1527863,40.7353745,29.3526707,47.481369
21204,46.1436501,40.7326355,29.3575592,47.486042
21205,46.1485214,40.7429733,29.3570309,47.490799
21206,46.1572151,40.7365875,29.3598232,47.4692764
21207,46.1403084,40.719593,29.3391972,47.4834557
21208,46.1483688,40.7308693,29.2772007,47.4837875
21209,46.1276779,40.7278023,29.2909966,47.4820824
21210,46.1423416,40.7333298,29.3045692,47.48563
21211,46.1522217,40.7285194,29.3263512,47.4906845
21212,46.1426201,40.7362289,29.3530197,47.4977226
21213,46.1340637,40.7251205,29.3038712,47.5018425
21214,46.1424522,40.7427788,29.2930908,47.5055809
21215,46.1590157,40.7480583,29.2522354,47.5068474
21216,46.1407204,40.7312012,29.2307034,47.5116844
21217,46.1594543,40.7630081,29.2219601,47.5119019
21218,46.1529922,40.7517891,29.2143917,47.5222092
21219,46.146801,40.7538605,29.2366505,47.5139656
21220,46.1468544,40.7666817,29.2234135,47.5256195
21221,46.1549149,40.7509575,29.2114048,47.5259476
21222,46.1542549,40.749382,29.1874695,47.5261955
21223,46.1517525,40.7394371,29.2045059,47.5170135
21224,46.159153,40.7402077,29.2191124,47.5115738
21225,46.1480522,40.7259407,29.2093639,47.5097046
21226,46.1463165,40.7314644,29.2270412,47.5128098
21227,46.1437607,40.7127037,29.2584038,47.5027237
21228,46.1507187,40.7049637,29.3214607,47.5087967
21229,46.1396866,40.7063179,29.3197861,47.5094566
21230,46.1448326,40.7143059,29.2973328,47.5057182
21231,46.1389999,40.7145004,29.291441,47.5000572
21232,46.1391907,40.7062645,29.2856331,47.5028877
21233,46.151104,40.7064285,29.3083076,47.5004158
21234,46.1563873,40.7005424,29.3100967,47.4959068
21235,46.1601295,40.6741791,29.3218803,47.5015144
21236,46.1478844,40.6781044,29.3322124,47.4969254
21237,46.1497574,40.677578,29.3338318,47.5016251
21238,46.1501961,40.6647835,29.3439693,47.5009651
21239,46.150692,40.6666374,29.3572884,47.5091553
