Temps,Teau,Tis,Tamb,Tcr
14439,41.6328392,38.4801216,29.5026951,43.3947868
14440,41.6365089,38.480278,29.502737,43.3948708
14441,41.6368141,38.4803963,29.5027733,43.3950386
14442,41.6370354,38.4805527,29.5028,43.3951149
14443,41.6375313,38.480732,29.5028896,43.3953247
14444,41.6395493,38.4807816,29.5029221,43.3958092
14445,41.6418381,38.4808578,29.502924,43.395916
14446,41.6424179,38.4811211,29.5029354,43.3962479
14447,41.6425591,38.4811249,29.5029488,43.3963852
14448,41.6446838,38.4811478,29.5030384,43.397522
14449,41.6455688,38.4815674,29.5031567,43.3979607
14450,41.6467819,38.481575,29.5032673,43.398159
14451,41.6477776,38.481636,29.5033493,43.3981857
14452,41.6480522,38.4819679,29.5033817,43.3983307
14453,41.6483841,38.4820328,29.5034676,43.3984413
14454,41.6492386,38.4821129,29.5035019,43.398468
14455,41.6506462,38.4822006,29.5035877,43.3986397
14456,41.6537666,38.4826584,29.5039196,43.398674
14457,41.6537666,38.48283,29.5039749,43.398716
14458,41.6538239,38.4828949,29.5040321,43.3989525
14459,41.6538773,38.483036,29.5040665,43.3990631
14460,41.6542091,38.4832191,29.5040874,43.3991127
14461,41.6548729,38.4832649,29.5040874,43.3991508
14462,41.6557541,38.4832687,29.5043297,43.3993149
14463,41.6558113,38.4833374,29.5044022,43.3995247
14464,41.6560516,38.4838104,29.5044537,43.3997574
14465,41.656086,38.4839172,29.5044651,43.4000816
14466,41.6572456,38.4839706,29.5045013,43.400177
14467,41.6575508,38.4841003,29.5045586,43.4001961
14468,41.6586533,38.4842377,29.5046234,43.4003983
14469,41.6590118,38.4842758,29.5046406,43.4008865
14470,41.6622162,38.4843025,29.5046749,43.4011612
14471,41.6634865,38.4847641,29.504715,43.4012375
14472,41.6671867,38.4850006,29.5049076,43.4017868
14473,41.6672974,38.48526,29.504961,43.4018173
14474,41.6679039,38.4853783,29.5050278,43.4018402
14475,41.6708794,38.4855537,29.5050316,43.4019318
14476,41.6713486,38.4855957,29.505167,43.4019775
14477,41.6717072,38.4857864,29.5052147,43.402153
14478,41.6718445,38.4859657,29.5052261,43.4022179
14479,41.6720467,38.4860229,29.5053711,43.4022903
14480,41.6739426,38.4862709,29.5055389,43.4027443
14481,41.6743584,38.4862976,29.5055523,43.4030571
14482,41.6745796,38.486351,29.5055752,43.403286
14483,41.675087,38.486351,29.5055771,43.4033623
14484,41.6766777,38.4865189,29.5056,43.4035492
14485,41.6774216,38.4866447,29.5056934,43.4036713
14486,41.6781425,38.4869041,29.5057144,43.4038162
14487,41.6783066,38.4874878,29.5057163,43.4040298
14488,41.6806526,38.4875145,29.5058098,43.4044228
14489,41.6809006,38.4876328,29.5058174,43.4047356
14490,41.6811523,38.4877815,29.5058842,43.4049263
14491,41.6813278,38.4878769,29.5059013,43.4049377
14492,41.6841164,38.4880676,29.5059071,43.4055099
14493,41.6854858,38.488266,29.5060844,43.4055176
14494,41.6866837,38.4883232,29.5060959,43.4056435
14495,41.6871262,38.4883652,29.5061016,43.4067955
14496,41.6886139,38.4885597,29.5061207,43.4075775
14497,41.6888275,38.4886246,29.5061359,43.4075775
14498,41.6905212,38.4889832,29.5061703,43.4076576
14499,41.6913757,38.4889832,29.5061989,43.4076691
14500,41.6915436,38.4893417,29.5062294,43.4077148
14501,41.6921234,38.489399,29.5063019,43.4085693
14502,41.6933823,38.4894257,29.5063992,43.4086533
14503,41.6940536,38.4895096,29.5064487,43.4090347
14504,41.6948814,38.4895821,29.506567,43.4093704
14505,41.6965141,38.4896507,29.5066013,43.4099236
14506,41.6972618,38.4896889,29.50667,43.4104996
14507,41.6980019,38.4897804,29.5067387,43.410511
14508,41.6983604,38.4899254,29.5070553,43.4121552
14509,41.6986122,38.4899864,29.5071087,43.4134331
14510,41.6987228,38.4904175,29.507185,43.414093
14511,41.6993027,38.4904442,29.5072289,43.4141808
14512,41.703083,38.4906006,29.5073471,43.4141922
14513,41.7054329,38.4906197,29.5074863,43.4143715
14514,41.7054863,38.4908295,29.5075855,43.4144974
14515,41.7070618,38.4908562,29.5076809,43.4153862
14516,41.708168,38.490921,29.5077209,43.4154396
14517,41.708416,38.4909515,29.5077324,43.415657
14518,41.7107353,38.4915047,29.5077477,43.4163742
14519,41.710762,38.4920425,29.5077534,43.4177513
14520,41.7114525,38.4920464,29.5078316,43.4184036
14521,41.7121429,38.4921646,29.5080719,43.4195442
14522,41.7125549,38.4924622,29.5080967,43.4196358
14523,41.7137146,38.4924965,29.508276,43.4204636
14524,41.7144051,38.492569,29.5083275,43.4210625
14525,41.7150688,38.4928131,29.5085545,43.4225235
14526,41.7152061,38.492836,29.5085602,43.4245987
14527,41.7176361,38.493084,29.5087776,43.4253883
14528,41.7180786,38.4931068,29.508791,43.4257736
14529,41.7197342,38.4931641,29.5089111,43.4259682
14530,41.7203407,38.4936333,29.5089569,43.4267502
14531,41.7203979,38.4940376,29.5090351,43.4271278
14532,41.7208939,38.4944267,29.509037,43.4272919
14533,41.722496,38.4944954,29.5090504,43.4275475
14534,41.7241516,38.4948311,29.5090828,43.4295006
14535,41.7242088,38.495182,29.5091209,43.4296646
14536,41.7242355,38.4952774,29.5091667,43.4298935
14537,41.7255898,38.495285,29.5091705,43.430088
14538,41.7256699,38.4958725,29.5092411,43.4321175
14539,41.72686,38.4960175,29.5092468,43.4326134
14540,41.7274666,38.4963074,29.5092735,43.4327126
14541,41.7280464,38.4963074,29.5092983,43.4332542
14542,41.7295914,38.4963913,29.5093002,43.4339104
14543,41.733017,38.4964828,29.5093403,43.4341125
14544,41.734478,38.4968452,29.5093555,43.4341621
14545,41.7377357,38.4971046,29.5095329,43.4345245
14546,41.7389603,38.4971809,29.5095501,43.4358711
14547,41.7394028,38.4973221,29.5096054,43.4359818
14548,41.7420158,38.4973259,29.5096588,43.4367599
14549,41.7460823,38.4975815,29.5097008,43.4370422
14550,41.7506409,38.4976234,29.510004,43.437252
14551,41.7508049,38.4977036,29.5100918,43.4381371
14552,41.7532082,38.4979515,29.5100975,43.4381866
14553,41.7551689,38.4979897,29.5103779,43.438324
14554,41.7563553,38.4980545,29.510397,43.43853
14555,41.7566299,38.4987259,29.510458,43.4386406
14556,41.761795,38.4990044,29.5105286,43.4386597
14557,41.7622337,38.499115,29.5106468,43.4388885
14558,41.7624016,38.4992905,29.5107117,43.4389381
14559,41.7646103,38.4994125,29.5109005,43.4389992
14560,41.768116,38.4994583,29.510952,43.4390526
14561,41.7681732,38.4996948,29.5109768,43.4399071
14562,41.7683105,38.4997444,29.5110226,43.4404793
14563,41.7694397,38.4999352,29.5111752,43.4407578
14564,41.7712898,38.4999504,29.5112152,43.4409218
14565,41.7716217,38.4999886,29.5114231,43.4411621
14566,41.772007,38.4999924,29.5115051,43.4415817
14567,41.7723122,38.500103,29.511507,43.4416618
14568,41.7726974,38.5002327,29.5116062,43.4418335
14569,41.775238,38.5002518,29.5117702,43.4420853
14570,41.7763977,38.500473,29.5117836,43.4423904
14571,41.776722,38.5006104,29.5118103,43.4425011
14572,41.7768021,38.5006599,29.5120239,43.4426308
14573,41.7776947,38.5008659,29.5120525,43.443119
14574,41.7777519,38.5008888,29.512064,43.443409
14575,41.7781372,38.5009232,29.5121365,43.4436264
14576,41.7790222,38.5011826,29.5121765,43.4438782
14577,41.779068,38.501667,29.5121841,43.4443207
14578,41.7791595,38.5016899,29.5122204,43.4447556
14579,41.780529,38.5020294,29.5122356,43.4449272
14580,41.7819214,38.5021667,29.5122395,43.4451981
14581,41.782032,38.5023193,29.5123329,43.4452858
14582,41.7827759,38.5026321,29.5123787,43.4454231
14583,41.7841759,38.5029144,29.5125008,43.4463806
14584,41.7850876,38.5029411,29.5125561,43.446434
14585,41.7853889,38.5031013,29.5126266,43.4464912
14586,41.7858391,38.5031357,29.5127716,43.4471817
14587,41.7866592,38.5034676,29.5127735,43.4472122
14588,41.7875519,38.5035362,29.5129871,43.4472694
14589,41.7878456,38.5035439,29.5130558,43.447319
14590,41.7881889,38.5036278,29.5131683,43.4479599
14591,41.7881889,38.5036621,29.5133457,43.44804
14592,41.789505,38.5040207,29.5134201,43.4481697
14593,41.7907181,38.5040245,29.5137424,43.4485054
14594,41.7909126,38.504364,29.5137444,43.4488373
14595,41.7912445,38.5044136,29.5137577,43.4489975
14596,41.7928429,38.504631,29.5137844,43.4494972
14597,41.7944412,38.504631,29.513792,43.4495506
14598,41.7950821,38.5047989,29.5138206,43.449688
14599,41.7972565,38.5050392,29.5138569,43.4505997
14600,41.7973175,38.5052948,29.5138588,43.4507675
14601,41.800045,38.5053215,29.5138588,43.45084
14602,41.8007927,38.5054741,29.5139065,43.4508743
14603,41.8011551,38.5055122,29.5141125,43.451252
14604,41.8012657,38.5055161,29.5141773,43.4521408
14605,41.8018684,38.5057869,29.5141888,43.4522247
14606,41.8020058,38.5058632,29.5142021,43.4522285
14607,41.8025322,38.5060463,29.5143032,43.4523697
14608,41.8031387,38.506073,29.5143509,43.4526482
14609,41.8040886,38.5065689,29.5143661,43.4526939
14610,41.8043518,38.5066261,29.5143909,43.452713
14611,41.8069229,38.5066948,29.51441,43.4528389
14612,41.8073082,38.5067101,29.5145149,43.4532089
14613,41.8083839,38.5067406,29.5145149,43.4533844
14614,41.8088531,38.5073624,29.5145988,43.4534416
14615,41.8094902,38.5078697,29.5147018,43.4534988
14616,41.8104553,38.5079727,29.5147076,43.4535828
14617,41.8112297,38.5080414,29.5147133,43.4536095
14618,41.8113098,38.5081406,29.5149212,43.4538879
14619,41.8130341,38.5081787,29.5149975,43.4538994
14620,41.8131714,38.5086937,29.515007,43.4540672
14621,41.8141403,38.5091705,29.5150375,43.4543762
14622,41.8144989,38.509449,29.5151348,43.4545631
14623,41.814579,38.5098381,29.5151577,43.4546547
14624,41.8147888,38.5102005,29.5152893,43.4547157
14625,41.8156548,38.5103836,29.5154819,43.454731
14626,41.8179474,38.5109634,29.5156498,43.4547348
14627,41.8184738,38.5109673,29.5156651,43.4549255
14628,41.8193016,38.5115242,29.5157375,43.4555893
14629,41.8196335,38.5122604,29.5157948,43.4560089
14630,41.8196335,38.5129776,29.5158863,43.4561653
14631,41.8201027,38.513382,29.5159454,43.4562721
14632,41.8203506,38.5138054,29.5160027,43.4564667
14633,41.8204842,38.5140648,29.516037,43.4566727
14634,41.8216171,38.5146255,29.5160656,43.4570503
14635,41.8217583,38.5146561,29.5160961,43.4571152
14636,41.8220863,38.5149879,29.51618,43.4578171
14637,41.8222847,38.5150681,29.5162315,43.4578438
14638,41.8233032,38.5151329,29.5162334,43.4578438
14639,41.8265877,38.515377,29.5162964,43.4579811
14640,41.8274727,38.5160408,29.5163174,43.4580421
14641,41.8281364,38.5161629,29.5164165,43.4581184
14642,41.82827,38.5165405,29.5165672,43.4584312
14643,41.8284111,38.5171623,29.5166512,43.4587593
14644,41.8305092,38.5174217,29.5166817,43.4588776
14645,41.8305206,38.517765,29.5166874,43.4592552
14646,41.8312263,38.5183907,29.5167236,43.4594154
14647,41.831501,38.5186462,29.5168476,43.459549
14648,41.8318176,38.5187531,29.5170307,43.4599533
14649,41.8325348,38.5189552,29.5171757,43.4601059
14650,41.8341522,38.5190849,29.5171852,43.4601555
14651,41.8357391,38.5192528,29.517231,43.4604645
14652,41.8364449,38.5193367,29.517334,43.4605331
14653,41.8367615,38.5200806,29.5174484,43.4607162
14654,41.8368034,38.5206947,29.5174656,43.4609833
14655,41.8383751,38.5209732,29.5178204,43.4611931
14656,41.8387642,38.520977,29.5181084,43.4613457
14657,41.8394089,38.5211334,29.5181274,43.4615517
14658,41.8394241,38.5221062,29.5183144,43.4619217
14659,41.8396187,38.5221214,29.5183258,43.4619675
14660,41.8398514,38.5227585,29.5183983,43.4623642
14661,41.8398781,38.5235748,29.5183983,43.4628105
14662,41.8409996,38.5235977,29.5185795,43.4629974
14663,41.8410645,38.5237122,29.51861,43.4634705
14664,41.8418694,38.5240479,29.5187511,43.4636917
14665,41.8427773,38.524334,29.5187798,43.4638863
14666,41.8427773,38.5245018,29.5187893,43.4639969
14667,41.8438835,38.5246124,29.5188007,43.4641991
14668,41.8443527,38.5246811,29.5188026,43.4645195
14669,41.8457336,38.5255089,29.518961,43.4645424
14670,41.8470879,38.5261459,29.5189629,43.4646835
14671,41.8475571,38.5263443,29.5189934,43.4647636
14672,41.8481903,38.526947,29.5189953,43.4648895
14673,41.8486595,38.5273476,29.5190277,43.4651489
14674,41.8489647,38.5277138,29.5190945,43.4656868
14675,41.8491287,38.5278931,29.5191517,43.4662285
14676,41.849762,38.5282822,29.5192947,43.4664192
14677,41.8501778,38.5287094,29.5193062,43.4664726
14678,41.8504829,38.5290794,29.5194054,43.4669724
14679,41.8508682,38.5292091,29.5194798,43.4671364
14680,41.8510361,38.5298729,29.5195122,43.4671783
14681,41.8511429,38.5300102,29.5195465,43.4674721
14682,41.8517227,38.5310631,29.5196495,43.4679375
14683,41.8517799,38.5312271,29.5197868,43.4683495
14684,41.8518867,38.531498,29.5198708,43.4683495
14685,41.8546028,38.5326347,29.5199051,43.4687309
14686,41.8546791,38.532856,29.5200005,43.468998
14687,41.8554535,38.5334015,29.5200157,43.4690628
14688,41.8558388,38.5334549,29.5200653,43.4692879
14689,41.857193,38.533493,29.5202026,43.4694633
14690,41.8591042,38.53368,29.5202122,43.4694748
14691,41.8594055,38.5344009,29.5202751,43.4695625
14692,41.859951,38.535183,29.5203209,43.4697113
14693,41.8601799,38.535202,29.5204659,43.4700966
14694,41.8607864,38.5355186,29.5204754,43.4701157
14695,41.8610916,38.5360832,29.5204868,43.4701424
14696,41.8618355,38.5362625,29.5206165,43.4703369
14697,41.8621941,38.5364761,29.5206356,43.4703369
14698,41.8624687,38.5367813,29.5206966,43.4703484
14699,41.8625259,38.537487,29.5207138,43.4706116
14700,41.8630791,38.5377846,29.5209007,43.470623
14701,41.8631973,38.5385094,29.5210114,43.4722061
14702,41.8636398,38.5387764,29.5210152,43.4722366
14703,41.8639603,38.5389633,29.5210304,43.4723167
14704,41.8651161,38.5391884,29.521059,43.4724388
14705,41.8653488,38.5400734,29.521101,43.4726753
14706,41.8654327,38.5407715,29.5211334,43.4727745
14707,41.8658485,38.5407829,29.5211487,43.4728737
14708,41.865921,38.5409317,29.5211716,43.4729233
14709,41.8684044,38.5413284,29.5212688,43.4733429
14710,41.8689651,38.5416107,29.5212708,43.4737549
14711,41.8709259,38.541851,29.5213032,43.474247
14712,41.8711205,38.5419731,29.5220661,43.4743919
14713,41.8715897,38.5420837,29.5220699,43.4743996
14714,41.87183,38.5428467,29.5221691,43.4746895
14715,41.8721428,38.5433578,29.5222683,43.4747849
14716,41.8721962,38.5439796,29.5223045,43.4752998
14717,41.872364,38.5441704,29.5223522,43.4759407
14718,41.8724747,38.5446167,29.522501,43.4763184
14719,41.8734856,38.5447655,29.5226002,43.4765511
14720,41.8749008,38.5447769,29.5226154,43.4767303
14721,41.8754807,38.5450974,29.5227432,43.4777794
14722,41.8758125,38.5451431,29.5227566,43.4782486
14723,41.8765221,38.5453758,29.5229435,43.479435
14724,41.8784561,38.5458488,29.5231342,43.4796257
14725,41.8785667,38.5464211,29.523241,43.4797058
14726,41.8795052,38.5467491,29.5233459,43.480011
14727,41.8803978,38.5470848,29.5233459,43.4800835
14728,41.8808022,38.5475578,29.5233917,43.4801788
14729,41.8812141,38.5476151,29.5234413,43.4802895
14730,41.8816948,38.547802,29.5235023,43.4805107
14731,41.882679,38.5484619,29.5235214,43.4807701
14732,41.8834229,38.5484772,29.523531,43.4808426
14733,41.88414,38.5486908,29.5236034,43.4809761
14734,41.8841705,38.5491982,29.5236416,43.4810905
14735,41.8846931,38.5500145,29.5238419,43.481144
14736,41.8852196,38.5505676,29.5239582,43.4811707
14737,41.8852196,38.5510674,29.5239601,43.481308
14738,41.8862686,38.5513763,29.5240211,43.4813652
14739,41.8884468,38.5520592,29.5240364,43.4813919
14740,41.890049,38.55233,29.5240936,43.4814186
14741,41.8950195,38.5529327,29.5242348,43.4814758
14742,41.8960381,38.5530357,29.5242462,43.4815292
14743,41.8974152,38.5532494,29.5244808,43.4815521
14744,41.8975601,38.5533218,29.5245399,43.4822464
14745,41.898716,38.5543633,29.5246048,43.4824753
14746,41.9007339,38.5546379,29.524622,43.4826393
14747,41.9018326,38.5547905,29.5247459,43.4829636
14748,41.9046478,38.5551224,29.5247536,43.4831543
14749,41.9089012,38.5569496,29.5250282,43.4832115
14750,41.9123802,38.5571709,29.5250797,43.4833832
14751,41.9126549,38.5574188,29.5254402,43.4836807
14752,41.9127388,38.5577126,29.5254784,43.4838982
14753,41.9127655,38.5577393,29.5254841,43.483902
14754,41.9128761,38.558075,29.5255642,43.4841194
14755,41.9132347,38.5582924,29.5256081,43.4841766
14756,41.9132347,38.5585556,29.5256729,43.4844818
14757,41.9137878,38.5594711,29.5256996,43.4847527
14758,41.9147797,38.5599937,29.525713,43.4847832
14759,41.915638,38.5607414,29.5257568,43.4849205
14760,41.9187546,38.5609245,29.525816,43.4850044
14761,41.9202728,38.5609932,29.525856,43.4850845
14762,41.9230614,38.5619621,29.5259247,43.4851112
14763,41.9258461,38.5620613,29.5260048,43.4851799
14764,41.9265938,38.5623627,29.5260715,43.4858856
14765,41.9266472,38.5637779,29.526123,43.4860764
14766,41.9277534,38.5641747,29.5261421,43.4864082
14767,41.9282227,38.5643959,29.5262375,43.4866562
14768,41.9284706,38.5647736,29.5263538,43.4867668
14769,41.9286079,38.5656166,29.5263882,43.4869881
14770,41.9290771,38.5665283,29.5264645,43.4872169
14771,41.9312859,38.5669861,29.5265579,43.4872894
14772,41.9327202,38.5672188,29.5266304,43.4875679
14773,41.9331627,38.5679855,29.5266819,43.4884224
14774,41.934597,38.5683441,29.5267677,43.4892502
14775,41.9368896,38.5686493,29.5268574,43.4894753
14776,41.9368896,38.568676,29.5269547,43.4898834
14777,41.9369736,38.5689507,29.5270176,43.4900475
14778,41.9377441,38.5701599,29.5271435,43.4902687
14779,41.9390297,38.57024,29.5272713,43.4903488
14780,41.9436684,38.5708084,29.527317,43.4904633
14781,41.9441071,38.5710411,29.5274906,43.4907379
14782,41.9452553,38.5716095,29.5275478,43.4908485
14783,41.9454079,38.5717087,29.527586,43.4909363
14784,41.9457359,38.5735321,29.5276718,43.4909592
14785,41.946537,38.5738792,29.5277004,43.491024
14786,41.9474907,38.5744476,29.5277596,43.4912071
14787,41.9475594,38.5748634,29.5277672,43.4918137
14788,41.9498787,38.5749207,29.5277691,43.4922256
14789,41.9505959,38.5754318,29.5279026,43.4924088
14790,41.9508171,38.5755272,29.5279675,43.493042
14791,41.9514236,38.5757637,29.5281315,43.4931755
14792,41.9516449,38.5758133,29.5281906,43.4934769
14793,41.9519501,38.5758171,29.5282326,43.4937439
14794,41.9519768,38.5771599,29.5284691,43.4938698
14795,41.9532776,38.5774803,29.5285988,43.4948463
14796,41.9552345,38.5779724,29.5286121,43.4949265
14797,41.95681,38.5784149,29.528616,43.494957
14798,41.9568901,38.5785332,29.528656,43.4949722
14799,41.957386,38.5788612,29.5288734,43.4950371
14800,41.9595985,38.5788765,29.5289211,43.4957161
14801,41.9596558,38.5790443,29.5289726,43.496006
14802,41.9604836,38.5792389,29.5290585,43.4961395
14803,41.9621925,38.5797729,29.5291729,43.4962845
14804,41.9635468,38.5803528,29.5291882,43.4964714
14805,41.9640808,38.5803871,29.529211,43.4965286
14806,41.964817,38.5813675,29.5292759,43.4966469
14807,41.9651146,38.5815887,29.5293179,43.4966927
14808,41.9654236,38.5816689,29.5294151,43.4967384
14809,41.9654808,38.5818825,29.5294361,43.4967537
14810,41.9656448,38.5823479,29.5295506,43.4971504
14811,41.9660034,38.5823746,29.529707,43.4974174
14812,41.9660873,38.5823898,29.5299969,43.497448
14813,41.9662514,38.5825386,29.5300388,43.497776
14814,41.9677429,38.5826759,29.5301418,43.4978218
14815,41.9681854,38.5828247,29.5303383,43.4978409
14816,41.9692879,38.5830956,29.5305176,43.4979897
14817,41.9694366,38.5831833,29.530756,43.498127
14818,41.969841,38.5835724,29.5307999,43.4983139
14819,41.9700165,38.5840034,29.5308323,43.4983444
14820,41.9710655,38.5841179,29.5308704,43.498436
14821,41.9745979,38.584198,29.5309334,43.4989052
14822,41.9746819,38.5842018,29.5309544,43.4992561
14823,41.9749832,38.5853081,29.5309849,43.4992638
14824,41.976944,38.5854645,29.531292,43.4993629
14825,41.9785995,38.5857811,29.5314884,43.4994392
14826,41.9789581,38.5858078,29.5315285,43.4995499
14827,41.9794579,38.5864525,29.5315456,43.4998627
14828,41.9799347,38.58675,29.53162,43.5001297
14829,41.980423,38.5870209,29.5316753,43.5001411
14830,41.9809189,38.5871811,29.5318928,43.5001945
14831,41.980957,38.5871925,29.5318966,43.5003853
14832,41.9819412,38.5876045,29.5319309,43.5005417
14833,41.982296,38.5877075,29.5319748,43.5005875
14834,41.9826584,38.5877876,29.5319824,43.5007248
14835,41.9832649,38.58815,29.5321445,43.5008621
14836,41.9835243,38.5883293,29.5322342,43.5013313
14837,41.983551,38.5883446,29.5322685,43.5016174
14838,41.9837608,38.5885086,29.53228,43.5019379
14839,41.9837723,38.5885506,29.5324745,43.5023117
14840,41.9845161,38.5895348,29.5324745,43.5023155
14841,41.9854012,38.5895882,29.5326252,43.5023575
14842,41.9861908,38.5896645,29.532629,43.5025978
14843,41.9873886,38.5898399,29.5327168,43.5033417
14844,41.9879112,38.5902328,29.532753,43.5035591
14845,41.9888496,38.590271,29.5327568,43.5037231
14846,41.9892387,38.5903206,29.5328865,43.5041046
14847,41.9913063,38.5903854,29.5329227,43.5042801
14848,41.9916,38.5906029,29.5329418,43.5048485
14849,41.9918747,38.5911522,29.5329819,43.5049515
14850,41.9925766,38.5919037,29.5329914,43.5052567
14851,41.9931831,38.5920258,29.5330029,43.5056
14852,41.9932671,38.5932236,29.5330715,43.5058365
14853,41.9933662,38.5939064,29.5330982,43.5061111
14854,41.9934196,38.5942688,29.5331306,43.5061264
14855,41.9936256,38.5948296,29.5332699,43.506897
14856,41.9939995,38.5950432,29.5332737,43.5073586
14857,41.9950218,38.5951347,29.5334454,43.5082397
14858,41.9964981,38.5951614,29.5336151,43.5089836
14859,41.9965668,38.5951881,29.5337181,43.5095978
14860,41.9970779,38.5952187,29.5338554,43.5096817
14861,41.9976997,38.5955429,29.5340805,43.5099525
14862,41.997921,38.5957069,29.5341377,43.5100708
14863,41.9994125,38.5957718,29.5342255,43.511467
14864,41.9995499,38.5957794,29.5343094,43.5125427
14865,41.9998245,38.596077,29.5343208,43.5125504
14866,42.0009575,38.5961342,29.5344524,43.513092
14867,42.00243,38.5961609,29.5344696,43.5139275
14868,42.0031929,38.5961952,29.5344887,43.513958
14869,42.0034943,38.5962257,29.5345516,43.515007
14870,42.0047264,38.5971222,29.5345726,43.5150833
14871,42.0049591,38.5974083,29.5345974,43.5154915
14872,42.0054169,38.5981102,29.5346317,43.5162125
14873,42.0072937,38.5981293,29.5346584,43.5169792
14874,42.0098038,38.5985489,29.5347538,43.5172272
14875,42.0103149,38.5986404,29.5348549,43.518116
14876,42.0113792,38.5989265,29.5349026,43.518158
14877,42.0122604,38.5990982,29.5349541,43.5182762
14878,42.0125389,38.5993538,29.5350456,43.5185051
14879,42.0127296,38.5996399,29.5351429,43.5189209
14880,42.0127563,38.6000633,29.5352211,43.519001
14881,42.0138359,38.6002731,29.5352345,43.5192757
14882,42.0143852,38.6003113,29.5353107,43.519413
14883,42.0147171,38.6005249,29.5354004,43.5201073
14884,42.016346,38.6007195,29.5354137,43.5202599
14885,42.0165939,38.6008606,29.53545,43.5207901
14886,42.0209007,38.6009102,29.5355167,43.5209579
14887,42.0228882,38.6010628,29.5355396,43.5214462
14888,42.0233002,38.6014099,29.5355682,43.5215912
14889,42.0237694,38.6014748,29.5355701,43.5217972
14890,42.0246277,38.6019287,29.5356102,43.5222397
14891,42.0270271,38.6019478,29.5356712,43.5224304
14892,42.0270576,38.6022072,29.5358543,43.5224724
14893,42.0273857,38.6022797,29.5358734,43.5226936
14894,42.0284348,38.6023979,29.535902,43.5231476
14895,42.0300102,38.6024551,29.5359135,43.5232735
14896,42.0300941,38.6027069,29.5359249,43.5234222
14897,42.0302849,38.6027794,29.5360584,43.5234222
14898,42.0309219,38.6028099,29.5361843,43.5237122
14899,42.0324669,38.6029053,29.5361862,43.5241013
14900,42.0331573,38.6033325,29.5364876,43.5247345
14901,42.0338745,38.6034164,29.5365353,43.5250931
14902,42.0347557,38.6035995,29.536562,43.5255318
14903,42.0348129,38.6037254,29.5366192,43.525589
14904,42.0356941,38.604126,29.536623,43.526638
14905,42.0364952,38.6044731,29.5368595,43.5272789
14906,42.0388718,38.6045532,29.5368881,43.5273666
14907,42.040947,38.6047478,29.5369778,43.5275574
14908,42.0425453,38.6047516,29.5370884,43.5288391
14909,42.0437889,38.6047897,29.5373173,43.5301666
14910,42.0447273,38.6048431,29.5373306,43.5331001
14911,42.0451965,38.6051712,29.5373993,43.5333748
14912,42.045639,38.6059456,29.5375137,43.5342865
14913,42.0468521,38.6060257,29.53759,43.5353622
14914,42.0471573,38.6060524,29.5379829,43.5363808
14915,42.0494766,38.6064377,29.5380058,43.5364227
14916,42.050827,38.6067009,29.5381737,43.5367813
14917,42.0511856,38.6069221,29.5381794,43.5368423
14918,42.0524826,38.6072464,29.5382843,43.5376205
14919,42.0562096,38.6074638,29.5383301,43.5387383
14920,42.0567055,38.6077118,29.5385208,43.5388069
14921,42.0571213,38.6077538,29.5385571,43.5403709
14922,42.0575638,38.6080666,29.5386734,43.5403976
14923,42.0639114,38.6081581,29.5387287,43.5417213
14924,42.06604,38.6092873,29.5388126,43.5417747
14925,42.0663185,38.6103745,29.5389309,43.5421066
14926,42.0664558,38.6104355,29.5389996,43.542984
14927,42.0665054,38.6107826,29.5390034,43.5439911
14928,42.0673943,38.6111031,29.5390244,43.5442581
14929,42.0675583,38.6112823,29.5391655,43.5443764
14930,42.0701561,38.6113777,29.5392532,43.54459
14931,42.0704308,38.6116486,29.5393105,43.5447769
14932,42.0713959,38.611702,29.5393524,43.545002
14933,42.0724182,38.6117668,29.5394802,43.5473976
14934,42.0737419,38.6119423,29.5395432,43.5485764
14935,42.0774155,38.6121101,29.5395451,43.5488358
14936,42.0782967,38.6122093,29.539587,43.5492744
14937,42.0787392,38.6124229,29.53969,43.549881
14938,42.0792389,38.6127472,29.5397377,43.5499878
14939,42.081337,38.612915,29.5399647,43.5510063
14940,42.0819435,38.612957,29.5399952,43.5516357
14941,42.0822182,38.6130524,29.5400715,43.5517578
14942,42.0825768,38.6130791,29.5401306,43.5519714
14943,42.0832939,38.6131058,29.5402164,43.5530205
14944,42.0840149,38.6131248,29.5402412,43.5540161
14945,42.0840645,38.6132431,29.5404301,43.55476
14946,42.0845375,38.613308,29.5404835,43.5559425
14947,42.0850029,38.6135025,29.5404854,43.5575676
14948,42.086441,38.6136665,29.5405941,43.5578766
14949,42.0872154,38.6138802,29.5407372,43.5585098
14950,42.087738,38.6142693,29.5409431,43.5588913
14951,42.0890083,38.6143646,29.540947,43.5609283
14952,42.0911636,38.6153374,29.5410061,43.5610428
14953,42.0920448,38.6155739,29.5412121,43.5620384
14954,42.0920715,38.6160965,29.5412445,43.5626411
14955,42.0921021,38.6160965,29.5413418,43.5636063
14956,42.0932045,38.6162071,29.5413609,43.564518
14957,42.0933418,38.616436,29.5415764,43.5647926
14958,42.093647,38.6167831,29.5416088,43.5651283
14959,42.0945854,38.6172676,29.5417728,43.5657043
14960,42.0947227,38.6174011,29.5417995,43.5667458
14961,42.0968208,38.6175346,29.5419064,43.5668907
14962,42.0989189,38.6176147,29.5421028,43.5681267
14963,42.1015396,38.6178665,29.5421925,43.568512
14964,42.1023407,38.6178856,29.5422306,43.569252
